year,player,team,games,points,assists,blocks,rebounds
2003,Mark Blount,Boston Celtics,27,120,21,17,125
2003,Calvin Booth,Seattle Supersonics,47,138,12,33,109
2003,Carlos Boozer,Cleveland Cavaliers,81,810,106,50,609
2003,Ruben Boumtje-Boumtje,Portland Trail Blazers,2,0,1,0,1
2003,Bruce Bowen,San Antonio Spurs,82,583,113,42,239
2003,Ryan Bowen,Denver Nuggets,62,223,54,29,157
2003,Earl Boykins,Golden State Warriors,68,600,221,4,88
2003,Michael Bradley,Toronto Raptors,67,338,67,32,409
2003,Shawn Bradley,Dallas Mavericks,81,543,54,170,476
2003,Elton Brand,Los Angeles Clippers,62,1146,157,158,703
2003,J.R. Bremer,Boston Celtics,64,528,164,3,145
2003,Jamison Brewer,Indiana Pacers,10,22,18,1,9
2003,Primoz Brezec,Indiana Pacers,22,42,4,4,23
2003,Damone Brown,Toronto Raptors,5,28,3,0,15
2003,Devin Brown,San Antonio Spurs,7,12,2,0,7
2003,Devin Brown,Denver Nuggets,3,18,5,1,11
2003,Kedrick Brown,Boston Celtics,51,145,20,13,140
2003,Kwame Brown,Washington Wizards,80,593,58,80,426
2003,P.J. Brown,New Orleans Hurricanes,78,832,147,80,701
2003,Randy Brown,Phoenix Suns,32,41,35,2,26
2003,Tierre Brown,Cleveland Cavaliers,15,65,39,0,30
2003,Rick Brunson,Chicago Bulls,17,60,36,3,19
2003,Kobe Bryant,Los Angeles Lakers,82,2461,481,67,564
2003,Mark Bryant,Philadelphia 76ers,11,12,1,1,16
2003,Mark Bryant,Denver Nuggets,3,1,2,0,2
2003,Mark Bryant,Boston Celtics,2,0,1,0,2
2003,Greg Buckner,Philadelphia 76ers,75,450,96,16,216
2003,Pat Burke,Orlando Magic,62,267,23,25,146
2003,Caron Butler,Miami Heat,78,1201,213,31,397
2003,Rasual Butler,Miami Heat,72,540,93,43,186
2003,Jason Caffey,Milwaukee Bucks,51,295,38,15,176
2003,Marcus Camby,Denver Nuggets,29,221,47,40,208
2003,Elden Campbell,New Orleans Hurricanes,41,295,42,31,142
2003,Elden Campbell,Seattle Supersonics,15,48,9,8,39
2003,Brian Cardinal,Washington Wizards,5,4,1,0,5
2003,Anthony Carter,Miami Heat,49,199,203,5,83
2003,Vince Carter,Toronto Raptors,43,884,143,41,188
2003,Sam Cassell,Milwaukee Bucks,78,1536,450,14,342
2003,Kelvin Cato,Houston Rockets,73,332,20,85,428
2003,Tyson Chandler,Chicago Bulls,75,691,76,106,514
2003,Calbert Cheaney,Utah Jazz,81,700,163,13,284
2003,Chris Childs,New Jersey Nets,12,15,16,1,5
2003,Doug Christie,Sacramento Kings,80,748,376,37,342
2003,Keon Clark,Sacramento Kings,80,536,80,150,451
2003,Speedy Claxton,San Antonio Spurs,30,173,75,7,56
2003,Mateen Cleaves,Sacramento Kings,12,16,10,0,8
2003,Derrick Coleman,Philadelphia 76ers,64,602,87,69,450
2003,Bimbo Coles,Cleveland Cavaliers,21,102,56,4,48
2003,Bimbo Coles,Boston Celtics,14,52,16,0,11
2003,Jason Collier,Houston Rockets,13,36,1,1,29
2003,Jarron Collins,Utah Jazz,22,120,14,6,60
2003,Jason Collins,New Jersey Nets,81,460,87,44,368
2003,Chris Crawford,Atlanta Hawks,5,24,1,3,7
2003,Jamal Crawford,Chicago Bulls,80,858,334,25,185
2003,Austin Croshere,Indiana Pacers,49,252,56,13,155
2003,John Crotty,Denver Nuggets,12,41,29,0,15
2003,Eddy Curry,Chicago Bulls,81,849,37,62,353
2003,Michael Curry,Detroit Pistons,78,236,104,4,127
2003,Erick Dampier,Golden State Warriors,82,673,58,154,543
2003,Antonio Daniels,Portland Trail Blazers,67,251,85,9,72
2003,Antonio Davis,Toronto Raptors,53,738,131,62,437
2003,Baron Davis,New Orleans Hurricanes,50,856,320,22,186
2003,Dale Davis,Portland Trail Blazers,78,579,94,70,564
2003,Emanual Davis,Atlanta Hawks,24,88,36,2,43
2003,Hubert Davis,Detroit Pistons,43,79,29,0,36
2003,Ricky Davis,Cleveland Cavaliers,79,1626,436,36,390
2003,Andrew DeClercq,Orlando Magic,77,365,52,36,339
2003,Tony Delk,Boston Celtics,67,654,146,10,232
2003,Dan Dickau,Atlanta Hawks,50,183,85,2,43
2003,Michael Dickerson,Memphis Grizzlies,6,29,8,1,6
2003,DeSagana Diop,Cleveland Cavaliers,80,119,43,81,215
2003,Vlade Divac,Sacramento Kings,80,795,274,105,574
2003,Juan Dixon,Washington Wizards,42,270,40,3,72
2003,Michael Doleac,New York Knicks,75,328,42,16,219
2003,Keyon Dooling,Los Angeles Clippers,55,350,89,6,72
2003,Bryce Drew,New Orleans Hurricanes,13,19,11,0,13
2003,Predrag Drobnjak,Seattle Supersonics,82,771,86,38,320
2003,Chris Dudley,Portland Trail Blazers,3,0,0,0,2
2003,Tim Duncan,San Antonio Spurs,81,1884,316,237,1043
2003,Mike Dunleavy,Golden State Warriors,82,466,106,19,214
2003,Howard Eisley,New York Knicks,82,744,444,9,186
2003,LaPhonso Ellis,Miami Heat,55,277,15,15,157
2003,Melvin Ely,Los Angeles Clippers,52,236,15,32,174
2003,Evan Eschmeyer,Dallas Mavericks,17,17,6,7,29
2003,Reggie Evans,Seattle Supersonics,67,212,34,11,445
2003,Danny Ferry,San Antonio Spurs,64,119,21,9,75
2003,Michael Finley,Dallas Mavericks,69,1331,205,21,402
2003,Derek Fisher,Los Angeles Lakers,82,863,298,15,239
2003,Marcus Fizer,Chicago Bulls,38,445,48,17,216
2003,Alton Ford,Phoenix Suns,11,7,1,0,6
2003,Joseph Forte,Seattle Supersonics,17,24,11,0,11
2003,Danny Fortson,Golden State Warriors,17,59,12,0,73
2003,Greg Foster,Toronto Raptors,29,121,13,9,102
2003,Jeff Foster,Indiana Pacers,77,162,51,21,279
2003,Tremaine Fowlkes,Los Angeles Clippers,37,164,23,2,103
2003,Rick Fox,Los Angeles Lakers,76,681,253,14,323
2003,Adonal Foyle,Golden State Warriors,82,440,37,205,490
2003,Steve Francis,Houston Rockets,81,1703,502,41,499
2003,Lawrence Funderburke,Sacramento Kings,27,74,8,11,55
2003,Dan Gadzuric,Milwaukee Bucks,49,169,9,52,197
2003,Kevin Garnett,Minnesota Timberwolves,82,1883,495,129,1102
2003,Pat Garrity,Orlando Magic,81,868,121,20,306
2003,Pau Gasol,Memphis Grizzlies,82,1555,229,148,720
2003,Devean George,Los Angeles Lakers,71,492,92,38,286
2003,Kendall Gill,Minnesota Timberwolves,82,714,156,15,248
2003,Manu Ginobili,San Antonio Spurs,69,525,138,17,161
2003,Gordan Giricek,Memphis Grizzlies,49,548,70,6,108
2003,Gordan Giricek,Orlando Magic,27,387,67,2,130
2003,Dion Glover,Atlanta Hawks,76,737,141,15,282
2003,Anthony Goldwire,San Antonio Spurs,10,12,3,0,3
2003,Anthony Goldwire,Washington Wizards,5,13,1,0,3
2003,Drew Gooden,Memphis Grizzlies,51,616,63,22,295
2003,Drew Gooden,Orlando Magic,19,259,20,13,160
2003,Brian Grant,Miami Heat,82,846,104,47,837
2003,Horace Grant,Orlando Magic,5,26,7,0,8
2003,Adrian Griffin,Dallas Mavericks,74,325,105,6,264
2003,Eddie Griffin,Houston Rockets,77,664,86,111,461
2003,Tom Gugliotta,Phoenix Suns,27,129,31,5,100
2003,A.J. Guyton,Golden State Warriors,2,0,2,0,0
2003,Marcus Haislip,Milwaukee Bucks,39,161,9,18,53
2003,Darvin Ham,Atlanta Hawks,75,180,38,19,153
2003,Richard Hamilton,Detroit Pistons,82,1612,208,13,318
2003,Zendon Hamilton,Toronto Raptors,3,6,0,0,4
2003,Anfernee Hardaway,Phoenix Suns,58,615,235,26,258
2003,Tim Hardaway,Indiana Pacers,10,49,24,0,15
2003,Matt Harpring,Utah Jazz,78,1370,133,17,514
2003,Adam Harrington,Dallas Mavericks,13,11,2,1,2
2003,Adam Harrington,Denver Nuggets,6,19,10,0,6
2003,Al Harrington,Indiana Pacers,82,1002,125,33,511
2003,Junior Harrington,Denver Nuggets,82,418,277,15,250
2003,Othella Harrington,New York Knicks,74,573,62,23,476
2003,Lucious Harris,New Jersey Nets,77,795,155,8,232
2003,Antonio Harvey,Atlanta Hawks,4,4,0,4,6
2003,Donnell Harvey,Denver Nuggets,77,611,100,27,409
2003,Trenton Hassell,Chicago Bulls,82,342,151,61,255
2003,Kirk Haston,New Orleans Hurricanes,12,6,3,5,7
2003,Juaquin Hawkins,Houston Rockets,58,134,47,6,78
2003,Brendan Haywood,Washington Wizards,81,501,29,119,404
2003,Alan Henderson,Atlanta Hawks,82,394,41,32,398
2003,Nene Hilario,Denver Nuggets,80,839,149,65,491
2003,Grant Hill,Orlando Magic,29,421,122,13,206
2003,Tyrone Hill,Cleveland Cavaliers,32,203,32,19,267
2003,Tyrone Hill,Philadelphia 76ers,24,109,9,7,124
2003,Fred Hoiberg,Chicago Bulls,63,144,70,5,137
2003,Robert Horry,Los Angeles Lakers,80,522,233,61,514
2003,Eddie House,Miami Heat,55,411,87,1,101
2003,Allan Houston,New York Knicks,82,1845,220,7,231
2003,Juwan Howard,Denver Nuggets,77,1418,234,27,585
2003,Troy Hudson,Minnesota Timberwolves,79,1123,452,7,183
2003,Nate Huffman,Toronto Raptors,7,23,5,3,23
2003,Larry Hughes,Washington Wizards,67,857,205,24,308
2003,Ryan Humphrey,Orlando Magic,35,64,7,16,69
2003,Ryan Humphrey,Memphis Grizzlies,13,29,4,2,30
2003,Lindsey Hunter,Toronto Raptors,29,280,71,5,59
2003,Steven Hunter,Orlando Magic,33,130,6,36,93
2003,Zydrunas Ilgauskas,Cleveland Cavaliers,81,1390,127,152,611
2003,Allen Iverson,Philadelphia 76ers,82,2262,454,13,344
2003,Bobby Jackson,Sacramento Kings,59,895,182,3,219
2003,Jermaine Jackson,Toronto Raptors,24,66,39,3,25
2003,Jermaine Jackson,Atlanta Hawks,29,55,35,3,32
2003,Jim Jackson,Sacramento Kings,63,487,118,4,262
2003,Marc Jackson,Minnesota Timberwolves,77,421,37,30,225
2003,Mark Jackson,Utah Jazz,82,382,375,3,176
2003,Stephen Jackson,San Antonio Spurs,80,946,183,30,286
2003,Casey Jacobsen,Phoenix Suns,72,368,73,6,83
2003,Jerome James,Seattle Supersonics,51,276,27,82,216
2003,Mike James,Miami Heat,78,607,246,5,149
2003,Antawn Jamison,Golden State Warriors,82,1822,156,45,578
2003,Marko Jaric,Los Angeles Clippers,66,490,193,11,160
2003,Chris Jefferies,Toronto Raptors,51,197,22,16,59
2003,Richard Jefferson,New Jersey Nets,80,1242,201,44,514
2003,Jared Jeffries,Washington Wizards,20,79,16,5,58
2003,Anthony Johnson,New Jersey Nets,66,270,86,5,78
2003,Avery Johnson,Dallas Mavericks,48,156,64,1,31
2003,Ervin Johnson,Milwaukee Bucks,69,152,24,63,294
2003,Joe Johnson,Phoenix Suns,82,803,210,19,264
2003,Ken Johnson,Miami Heat,16,32,0,12,32
2003,Damon Jones,Sacramento Kings,49,224,80,4,70
2003,Eddie Jones,Miami Heat,47,869,173,31,226
2003,Fred Jones,Indiana Pacers,19,23,5,1,9
2003,Jumaine Jones,Cleveland Cavaliers,80,784,112,22,405
2003,Popeye Jones,Dallas Mavericks,26,53,8,1,59
2003,Michael Jordan,Washington Wizards,82,1640,311,39,497
2003,Shawn Kemp,Orlando Magic,79,537,55,33,451
2003,Steve Kerr,San Antonio Spurs,75,299,70,3,60
2003,Jason Kidd,New Jersey Nets,80,1495,711,25,504
2003,Andrei Kirilenko,Utah Jazz,80,963,138,175,420
2003,Kerry Kittles,New Jersey Nets,65,848,170,30,252
2003,Brevin Knight,Memphis Grizzlies,55,216,233,2,81
2003,Travis Knight,New York Knicks,32,60,14,9,62
2003,Toni Kukoc,Milwaukee Bucks,63,730,230,29,266
2003,Christian Laettner,Washington Wizards,76,632,235,40,502
2003,Raef LaFrentz,Dallas Mavericks,69,639,54,91,330
2003,Sean Lampley,Miami Heat,35,169,31,3,83
2003,Dan Langhi,Phoenix Suns,60,183,21,6,87
2003,Voshon Lenard,Toronto Raptors,63,898,144,21,212
2003,Rashard Lewis,Seattle Supersonics,77,1396,133,35,503
2003,Randy Livingston,New Orleans Hurricanes,2,6,1,0,0
2003,Art Long,Philadelphia 76ers,19,40,2,8,40
2003,Art Long,Toronto Raptors,7,20,4,3,20
2003,Grant Long,Boston Celtics,41,72,25,1,83
2003,Tyronn Lue,Washington Wizards,75,647,263,1,149
2003,George Lynch,New Orleans Hurricanes,81,363,104,19,353
2003,Todd MacCulloch,Philadelphia 76ers,42,299,20,32,196
2003,Tito Maddox,Houston Rockets,9,11,5,1,7
2003,Mark Madsen,Los Angeles Lakers,54,174,38,19,159
2003,Corey Maggette,Los Angeles Clippers,64,1073,123,16,322
2003,Jamaal Magloire,New Orleans Hurricanes,82,841,88,111,724
2003,Karl Malone,Utah Jazz,81,1667,379,31,628
2003,Matt Maloney,Atlanta Hawks,14,24,17,0,7
2003,Danny Manning,Detroit Pistons,13,34,7,3,18
2003,Stephon Marbury,Phoenix Suns,81,1806,654,20,263
2003,Shawn Marion,Phoenix Suns,81,1716,198,95,773
2003,Sean Marks,Miami Heat,23,54,3,6,35
2003,Donny Marshall,New Jersey Nets,3,0,0,0,3
2003,Donyell Marshall,Chicago Bulls,78,1042,137,85,699
2003,Kenyon Martin,New Jersey Nets,77,1283,185,70,640
2003,Jamal Mashburn,New Orleans Hurricanes,82,1772,462,17,498
2003,Anthony Mason,Milwaukee Bucks,65,466,209,12,416
2003,Desmond Mason,Seattle Supersonics,52,732,95,21,335
2003,Desmond Mason,Milwaukee Bucks,28,415,68,11,188
2003,Roger Mason,Chicago Bulls,17,30,12,0,12
2003,Tony Massenburg,Utah Jazz,58,273,17,19,156
2003,Walter McCarty,Boston Celtics,82,498,106,28,288
2003,Amal McCaskill,Atlanta Hawks,11,11,5,1,22
2003,Jelani McCoy,Toronto Raptors,67,457,43,60,355
2003,Tracy McGrady,Orlando Magic,75,2407,411,59,488
2003,Jeff McInnis,Portland Trail Blazers,75,432,170,2,97
2003,Aaron McKie,Philadelphia 76ers,80,721,278,9,350
2003,Stanislav Medvedenko,Los Angeles Lakers,58,255,18,8,141
2003,Ron Mercer,Indiana Pacers,72,556,112,14,154
2003,Chris Mihm,Cleveland Cavaliers,52,308,28,38,231
2003,Darius Miles,Cleveland Cavaliers,67,618,176,69,363
2003,Andre Miller,Los Angeles Clippers,80,1088,537,11,316
2003,Brad Miller,Indiana Pacers,73,955,193,43,603
2003,Mike Miller,Orlando Magic,49,806,139,16,286
2003,Mike Miller,Memphis Grizzlies,16,205,31,5,55
2003,Reggie Miller,Indiana Pacers,70,882,170,4,172
2003,Chris Mills,Golden State Warriors,21,101,22,3,50
2003,Yao Ming,Houston Rockets,82,1104,137,147,675
2003,Cuttino Mobley,Houston Rockets,73,1280,208,36,303
2003,Nazr Mohammed,Atlanta Hawks,35,160,6,21,129
2003,Jerome Moiso,New Orleans Hurricanes,51,205,22,44,178
2003,Mikki Moore,Boston Celtics,3,0,0,2,1
2003,Mikki Moore,Atlanta Hawks,5,18,3,2,7
2003,Terence Morris,Houston Rockets,49,182,25,17,128
2003,Troy Murphy,Golden State Warriors,79,923,106,30,806
2003,Ronald Murray,Milwaukee Bucks,12,23,3,0,1
2003,Ronald Murray,Seattle Supersonics,2,4,2,0,3
2003,Tracy Murray,Los Angeles Lakers,31,61,12,3,23
2003,Dikembe Mutombo,New Jersey Nets,24,138,19,37,153
2003,Mamadou N'Diaye,Toronto Raptors,22,120,7,32,82
2003,Bostjan Nachbar,Houston Rockets,14,29,3,2,11
2003,Lee Nailon,New York Knicks,38,210,26,3,70
2003,Eduardo Najera,Dallas Mavericks,48,320,47,22,223
2003,Steve Nash,Dallas Mavericks,82,1455,598,6,234
2003,Rasho Nesterovic,Minnesota Timberwolves,77,861,114,116,504
2003,Ira Newble,Atlanta Hawks,73,564,99,26,271
2003,Moochie Norris,Houston Rockets,82,357,196,4,159
2003,Dirk Nowitzki,Dallas Mavericks,80,2011,239,82,791
2003,Jermaine O'Neal,Indiana Pacers,77,1600,155,178,796
2003,Shaquille O'Neal,Los Angeles Lakers,67,1841,206,159,742
2003,Charles Oakley,Washington Wizards,42,74,40,6,107
2003,Lamar Odom,Los Angeles Clippers,49,714,178,41,326
2003,Mehmet Okur,Detroit Pistons,72,494,71,39,335
2003,Dean Oliver,Golden State Warriors,15,22,23,0,16
2003,Kevin Ollie,Milwaukee Bucks,53,303,181,4,99
2003,Kevin Ollie,Seattle Supersonics,29,231,110,1,83
2003,Michael Olowokandi,Los Angeles Clippers,36,441,47,79,328
2003,Greg Ostertag,Utah Jazz,81,438,55,147,503
2003,Bo Outlaw,Phoenix Suns,80,378,112,71,368
2003,Chris Owens,Memphis Grizzlies,1,4,0,0,1
2003,Olumide Oyedeji,Orlando Magic,27,27,5,3,50
2003,Robert Pack,New Orleans Hurricanes,28,145,81,0,51
2003,Scott Padgett,Utah Jazz,82,466,86,24,272
2003,Milt Palacio,Cleveland Cavaliers,80,397,259,16,235
2003,Jannero Pargo,Los Angeles Lakers,34,85,39,2,37
2003,Smush Parker,Cleveland Cavaliers,66,408,162,12,119
2003,Tony Parker,San Antonio Spurs,82,1269,432,4,216
2003,Cherokee Parks,Los Angeles Clippers,30,188,21,20,132
2003,Ruben Patterson,Portland Trail Blazers,78,649,101,29,264
2003,Gary Payton,Seattle Supersonics,52,1084,457,12,248
2003,Gary Payton,Milwaukee Bucks,28,550,206,8,86
2003,Anthony Peeler,Minnesota Timberwolves,82,630,244,13,241
2003,Wesley Person,Memphis Grizzlies,66,727,112,19,192
2003,Morris Peterson,Toronto Raptors,82,1153,188,32,363
2003,Eric Piatkowski,Los Angeles Clippers,62,601,70,9,156
2003,Paul Pierce,Boston Celtics,79,2048,349,62,578
2003,Scottie Pippen,Portland Trail Blazers,64,689,285,25,278
2003,Scot Pollard,Sacramento Kings,23,103,6,15,106
2003,James Posey,Denver Nuggets,25,352,78,6,145
2003,James Posey,Houston Rockets,58,541,106,9,281
2003,Lavor Postell,New York Knicks,12,43,3,0,4
2003,Vitaly Potapenko,Seattle Supersonics,26,104,4,8,89
2003,Tayshaun Prince,Detroit Pistons,42,137,24,14,45
2003,Joel Przybilla,Milwaukee Bucks,32,48,12,45,145
2003,Vladimir Radmanovic,Seattle Supersonics,72,724,97,22,323
2003,Igor Rakocevic,Minnesota Timberwolves,42,78,33,0,17
2003,Zach Randolph,Portland Trail Blazers,77,650,41,14,343
2003,Theo Ratliff,Atlanta Hawks,81,706,73,262,607
2003,Zeljko Rebraca,Detroit Pistons,30,198,9,17,92
2003,Michael Redd,Milwaukee Bucks,82,1241,117,13,371
2003,Don Reid,Detroit Pistons,1,1,0,0,0
2003,Efthimi Rentzias,Philadelphia 76ers,35,52,7,2,26
2003,Glen Rice,Houston Rockets,62,556,65,5,154
2003,Jason Richardson,Golden State Warriors,82,1282,247,23,378
2003,Quentin Richardson,Los Angeles Clippers,59,552,52,10,281
2003,Antoine Rigaudeau,Dallas Mavericks,11,17,6,0,8
2003,Clifford Robinson,Detroit Pistons,81,992,268,88,318
2003,David Robinson,San Antonio Spurs,64,546,61,111,508
2003,Eddie Robinson,Chicago Bulls,64,364,66,13,200
2003,Glenn Robinson,Atlanta Hawks,69,1436,205,26,457
2003,Rodney Rogers,New Jersey Nets,68,478,107,31,263
2003,Sean Rooks,Los Angeles Clippers,70,297,69,44,216
2003,Jalen Rose,Chicago Bulls,82,1816,395,23,351
2003,Malik Rose,San Antonio Spurs,79,822,124,40,506
2003,Guy Rucker,Golden State Warriors,3,0,1,0,1
2003,Kareem Rush,Los Angeles Lakers,76,227,68,11,94
2003,Bryon Russell,Washington Wizards,70,315,72,7,208
2003,Arvydas Sabonis,Portland Trail Blazers,78,476,142,49,335
2003,John Salmons,Philadelphia 76ers,64,132,47,6,59
2003,Soumaila Samake,Los Angeles Lakers,13,22,4,5,23
2003,Jamal Sampson,Milwaukee Bucks,5,0,1,0,2
2003,Pepe Sanchez,Detroit Pistons,9,0,8,0,6
2003,Jeryl Sasser,Orlando Magic,75,194,65,12,184
2003,Kenny Satterfield,Denver Nuggets,22,123,53,2,35
2003,Kenny Satterfield,Philadelphia 76ers,17,9,15,0,8
2003,Predrag Savovic,Denver Nuggets,27,83,22,1,25
2003,Brian Scalabrine,New Jersey Nets,59,180,46,18,141
2003,Ansu Sesay,Seattle Supersonics,45,94,23,5,73
2003,Brian Shaw,Los Angeles Lakers,72,250,103,13,119
2003,Paul Shirley,Atlanta Hawks,2,0,0,0,1
2003,Bobby Simmons,Washington Wizards,36,120,20,3,77
2003,Brian Skinner,Philadelphia 76ers,77,461,19,53,366
2003,Reggie Slater,Minnesota Timberwolves,26,81,4,1,31
2003,Tamar Slay,New Jersey Nets,36,92,14,3,31
2003,Charles Smith,Portland Trail Blazers,3,5,1,0,0
2003,Joe Smith,Minnesota Timberwolves,54,404,38,55,270
2003,Steve Smith,San Antonio Spurs,53,360,70,9,99
2003,Eric Snow,Philadelphia 76ers,82,1054,544,11,301
2003,Latrell Sprewell,New York Knicks,74,1215,332,22,285
2003,Jerry Stackhouse,Washington Wizards,70,1508,316,28,258
2003,Vladimir Stepania,Miami Heat,79,441,24,40,554
2003,DeShawn Stevenson,Utah Jazz,61,279,40,8,85
2003,Michael Stewart,Cleveland Cavaliers,47,36,6,15,55
2003,John Stockton,Utah Jazz,82,884,629,16,201
2003,Peja Stojakovic,Sacramento Kings,72,1380,141,5,397
2003,Damon Stoudamire,Portland Trail Blazers,59,409,204,6,155
2003,Amar'e Stoudemire,Phoenix Suns,82,1106,78,87,721
2003,Erick Strickland,Indiana Pacers,71,458,209,7,145
2003,Mark Strickland,Dallas Mavericks,4,4,0,0,7
2003,Rod Strickland,Minnesota Timberwolves,47,320,215,6,95
2003,Bruno Sundov,Boston Celtics,26,32,7,3,28
2003,Bob Sura,Golden State Warriors,55,401,177,2,167
2003,Stromile Swift,Memphis Grizzlies,67,647,45,104,384
2003,Wally Szczerbiak,Minnesota Timberwolves,52,913,136,22,241
2003,Maurice Taylor,Houston Rockets,67,562,66,22,238
2003,Jason Terry,Atlanta Hawks,81,1395,600,14,279
2003,Etan Thomas,Washington Wizards,38,182,3,23,165
2003,Kenny Thomas,Houston Rockets,20,197,39,6,137
2003,Kenny Thomas,Philadelphia 76ers,46,470,73,22,392
2003,Kurt Thomas,New York Knicks,81,1134,162,97,637
2003,Tim Thomas,Milwaukee Bucks,80,1066,102,49,389
2003,Jamaal Tinsley,Indiana Pacers,73,566,548,18,260
2003,Oscar Torres,Golden State Warriors,17,53,3,2,12
2003,Robert Traylor,New Orleans Hurricanes,69,268,50,37,262
2003,Gary Trent,Minnesota Timberwolves,80,476,77,23,291
2003,Jeff Trepagnier,Denver Nuggets,8,45,6,0,16
2003,Cezary Trybanski,Memphis Grizzlies,15,14,1,6,14
2003,Jake Tsakalidis,Phoenix Suns,33,161,13,17,122
2003,Nikoloz Tskitishvili,Denver Nuggets,81,315,91,29,181
2003,Hedo Turkoglu,Sacramento Kings,67,447,87,12,188
2003,Nick Van,Dallas Mavericks,73,912,312,4,208
2003,Keith Van,Philadelphia 76ers,74,1176,93,30,524
2003,Jacque Vaughn,Orlando Magic,80,473,232,2,118
2003,Jake Voskuhl,Phoenix Suns,65,248,36,29,225
2003,Dajuan Wagner,Cleveland Cavaliers,47,629,130,7,82
2003,Antoine Walker,Boston Celtics,78,1570,373,31,563
2003,Samaki Walker,Los Angeles Lakers,67,296,64,55,368
2003,Ben Wallace,Detroit Pistons,73,506,120,230,1126
2003,Gerald Wallace,Sacramento Kings,47,220,23,15,128
2003,Rasheed Wallace,Portland Trail Blazers,74,1340,153,77,548
2003,Charlie Ward,New York Knicks,66,472,306,11,177
2003,Earl Watson,Memphis Grizzlies,79,433,225,14,164
2003,Clarence Weatherspoon,New York Knicks,79,521,68,36,599
2003,Chris Webber,Sacramento Kings,67,1542,364,88,704
2003,Bonzi Wells,Portland Trail Blazers,75,1138,246,18,394
2003,Jiri Welsch,Golden State Warriors,37,61,27,2,28
2003,David Wesley,New Orleans Hurricanes,73,1217,251,9,175
2003,Jahidi White,Washington Wizards,16,67,2,12,73
2003,Rodney White,Denver Nuggets,72,650,121,32,213
2003,Chris Whitney,Denver Nuggets,29,277,124,1,46
2003,Chris Whitney,Orlando Magic,22,78,21,1,21
2003,Chris Wilcox,Los Angeles Clippers,46,171,21,12,104
2003,Mike Wilks,Atlanta Hawks,15,85,42,1,41
2003,Mike Wilks,Minnesota Timberwolves,31,62,50,3,30
2003,Aaron Williams,New Jersey Nets,81,500,88,57,331
2003,Alvin Williams,Toronto Raptors,78,1027,416,21,245
2003,Brandon Williams,Atlanta Hawks,6,2,0,0,2
2003,Eric Williams,Boston Celtics,82,746,140,19,382
2003,Frank Williams,New York Knicks,21,28,34,2,18
2003,Jason Williams,Memphis Grizzlies,76,919,631,10,212
2003,Jay Williams,Chicago Bulls,75,714,350,17,195
2003,Jerome Williams,Toronto Raptors,71,691,95,26,650
2003,Monty Williams,Philadelphia 76ers,21,92,26,5,45
2003,Scott Williams,Phoenix Suns,69,273,22,21,193
2003,Shammond Williams,Boston Celtics,51,372,128,3,110
2003,Shammond Williams,Denver Nuggets,27,255,138,3,61
2003,Walt Williams,Dallas Mavericks,66,363,59,26,207
2003,Corliss Williamson,Detroit Pistons,82,987,104,27,358
2003,Kevin Willis,San Antonio Spurs,71,297,24,20,226
2003,Ruben Wolkowyski,Boston Celtics,7,5,1,0,1
2003,Loren Woods,Minnesota Timberwolves,38,80,19,13,95
2003,Qyntel Woods,Portland Trail Blazers,53,128,12,1,53
2003,Metta World,Indiana Pacers,69,1068,198,50,362
2003,Lorenzen Wright,Memphis Grizzlies,70,797,80,54,528
2003,Vincent Yarbrough,Denver Nuggets,59,406,130,33,162
